txn_id,customer_id,txn_date,amount,category,payment,true_segment
4428,280,2024-12-29,3723.01,Electronics,Card,champion
4429,280,2024-12-26,3025.76,Electronics,Card,champion
4430,280,2024-12-28,5997.78,Grocery,UPI,champion
4431,280,2024-12-30,6268.41,Clothing,Cash,champion
4432,280,2024-12-30,6550.65,Clothing,Cash,champion
4433,280,2024-12-24,6407.06,Sports,UPI,champion
4434,280,2024-12-25,5806.29,Clothing,Wallet,champion
4435,280,2024-12-30,7037.93,Sports,UPI,champion
4436,280,2024-12-27,3239.5,Sports,Card,champion
4437,280,2024-12-30,5325.55,Grocery,Card,champion
4438,280,2024-12-29,5388.41,Clothing,UPI,champion
4439,280,2024-12-28,6082.79,Sports,UPI,champion
4440,280,2024-12-28,6924.01,Sports,UPI,champion
4441,280,2024-12-30,7192.51,Grocery,UPI,champion
4442,280,2024-12-30,3672.0,Beauty,Card,champion
4443,280,2024-12-26,3561.87,Clothing,UPI,champion
4444,280,2024-12-28,3487.5,Beauty,Cash,champion
4445,280,2024-12-27,5573.36,Electronics,UPI,champion
4446,280,2024-12-26,6486.79,Electronics,Wallet,champion
4447,280,2024-12-30,4608.2,Clothing,UPI,champion
4448,280,2024-12-29,3712.58,Sports,Wallet,champion
4449,280,2024-12-30,4923.23,Clothing,Cash,champion
4450,280,2024-12-29,7448.6,Electronics,Card,champion
4451,280,2024-12-30,5721.47,Electronics,Card,champion
4452,280,2024-12-30,6326.27,Beauty,UPI,champion
4453,280,2024-12-25,4388.63,Beauty,UPI,champion
4454,280,2024-12-30,7057.51,Beauty,Wallet,champion
4455,280,2024-12-28,6975.65,Grocery,Cash,champion
4456,280,2024-12-29,4122.55,Grocery,Cash,champion
4457,280,2024-12-30,7483.1,Grocery,UPI,champion
4458,280,2024-12-22,6303.97,Clothing,Wallet,champion
4459,281,2024-09-26,212.2,Beauty,UPI,at_risk
4460,281,2024-12-12,240.11,Sports,Card,at_risk
4461,281,2024-08-29,261.26,Grocery,UPI,at_risk
4462,281,2024-09-15,201.97,Beauty,Card,at_risk
4463,281,2024-08-25,114.83,Electronics,UPI,at_risk
4464,281,2024-11-09,282.62,Grocery,UPI,at_risk
4465,281,2024-11-29,277.45,Beauty,UPI,at_risk
4466,281,2024-10-15,154.29,Beauty,UPI,at_risk
4467,282,2024-11-30,532.43,Beauty,UPI,loyal
4468,282,2024-12-30,633.79,Grocery,Cash,loyal
4469,282,2024-12-14,497.06,Electronics,Card,loyal
4470,282,2024-12-29,827.41,Electronics,Card,loyal
4471,282,2024-11-23,723.14,Sports,UPI,loyal
4472,282,2024-12-15,697.94,Sports,UPI,loyal
4473,282,2024-11-11,360.11,Sports,Card,loyal
4474,282,2024-12-12,605.07,Clothing,UPI,loyal
4475,282,2024-12-27,391.53,Beauty,Card,loyal
4476,282,2024-12-04,429.42,Grocery,Card,loyal
4477,282,2024-12-21,480.39,Grocery,Wallet,loyal
4478,282,2024-12-30,997.32,Clothing,Cash,loyal
4479,283,2024-09-10,429.21,Beauty,UPI,at_risk
4480,283,2024-08-20,1060.65,Beauty,Card,at_risk
4481,283,2024-10-10,1108.26,Electronics,UPI,at_risk
4482,283,2024-09-09,875.0,Electronics,UPI,at_risk
4483,283,2024-11-27,1008.46,Sports,UPI,at_risk
4484,283,2024-07-11,1068.83,Grocery,UPI,at_risk
4485,283,2024-11-25,1041.83,Grocery,UPI,at_risk
4486,283,2024-12-15,1048.56,Beauty,Wallet,at_risk
4487,283,2024-10-24,730.34,Sports,UPI,at_risk
4488,283,2024-12-29,398.29,Electronics,Wallet,at_risk
4489,284,2024-12-24,2241.56,Clothing,Wallet,loyal
4490,284,2024-12-17,2019.07,Electronics,UPI,loyal
4491,284,2024-12-14,1903.38,Sports,UPI,loyal
4492,284,2024-11-19,1128.82,Grocery,Card,loyal
4493,284,2024-12-29,1613.96,Grocery,UPI,loyal
4494,284,2024-12-24,3130.74,Clothing,UPI,loyal
4495,284,2024-12-30,1351.97,Electronics,Card,loyal
4496,284,2024-12-30,2358.22,Clothing,Card,loyal
4497,284,2024-12-25,2609.1,Clothing,Card,loyal
4498,284,2024-12-30,1423.35,Grocery,UPI,loyal
4499,284,2024-12-27,1381.89,Sports,UPI,loyal
4500,284,2024-12-26,1952.9,Beauty,UPI,loyal
4501,284,2024-11-19,2068.6,Grocery,Card,loyal
4502,284,2024-12-21,2642.11,Grocery,Card,loyal
4503,284,2024-12-11,1913.38,Sports,UPI,loyal
4504,285,2024-08-26,689.1,Electronics,UPI,at_risk
4505,285,2024-08-19,324.32,Sports,Wallet,at_risk
4506,285,2024-12-14,465.24,Beauty,UPI,at_risk
4507,286,2024-12-15,2861.37,Beauty,UPI,loyal
4508,286,2024-12-30,2246.6,Sports,Card,loyal
4509,286,2024-12-07,1974.81,Grocery,Card,loyal
4510,286,2024-12-30,2122.61,Grocery,Card,loyal
4511,286,2024-12-20,1935.64,Electronics,Card,loyal
4512,286,2024-12-22,2926.88,Grocery,Cash,loyal
4513,286,2024-12-27,1567.39,Grocery,UPI,loyal
4514,286,2024-12-22,2660.39,Electronics,Card,loyal
4515,286,2024-12-09,3025.14,Clothing,UPI,loyal
4516,286,2024-11-07,2077.21,Grocery,UPI,loyal
4517,286,2024-12-01,2108.88,Electronics,Wallet,loyal
4518,286,2024-12-30,2432.25,Clothing,Wallet,loyal
4519,286,2024-12-27,1420.84,Grocery,Card,loyal
4520,286,2024-12-30,1643.91,Grocery,Card,loyal
4521,286,2024-12-14,2779.24,Electronics,UPI,loyal
4522,286,2024-11-04,2983.58,Sports,UPI,loyal
4523,286,2024-12-16,2993.09,Grocery,Card,loyal
4524,286,2024-12-06,1741.97,Beauty,Wallet,loyal
4525,286,2024-11-25,2051.7,Beauty,Cash,loyal
4526,287,2024-11-04,960.83,Beauty,Card,at_risk
4527,287,2024-09-20,862.06,Grocery,UPI,at_risk
4528,287,2024-12-08,534.88,Sports,UPI,at_risk
4529,287,2024-10-05,596.52,Grocery,Wallet,at_risk
4530,288,2024-12-14,369.62,Grocery,UPI,at_risk
4531,288,2024-12-27,342.14,Grocery,Card,at_risk
4532,288,2024-12-16,518.76,Sports,Cash,at_risk
4533,288,2024-12-20,423.32,Grocery,Card,at_risk
4534,288,2024-12-06,563.57,Sports,Cash,at_risk
4535,288,2024-12-05,319.07,Sports,Wallet,at_risk
4536,288,2024-12-28,338.87,Clothing,UPI,at_risk
4537,288,2023-12-16,435.82,Sports,UPI,at_risk
4538,288,2024-11-16,249.96,Sports,Card,at_risk
4539,288,2024-12-20,249.32,Beauty,Cash,at_risk
4540,289,2024-12-29,3773.69,Clothing,UPI,champion
4541,289,2024-12-30,6823.86,Beauty,Card,champion
4542,289,2024-12-30,6891.4,Clothing,UPI,champion
4543,289,2024-12-29,10084.65,Sports,UPI,champion
4544,289,2024-12-24,10479.37,Sports,UPI,champion
4545,289,2024-12-25,5365.87,Clothing,Wallet,champion
4546,289,2024-12-30,9337.08,Beauty,Card,champion
4547,289,2024-12-27,5885.81,Beauty,UPI,champion
4548,289,2024-12-28,5538.93,Sports,UPI,champion
4549,289,2024-12-30,6999.34,Grocery,UPI,champion
4550,289,2024-12-28,5618.77,Beauty,UPI,champion
4551,289,2024-12-30,5217.82,Grocery,Cash,champion
4552,289,2024-12-30,10460.25,Electronics,Wallet,champion
4553,289,2024-12-28,4537.68,Clothing,UPI,champion
4554,289,2024-12-29,4259.29,Clothing,Card,champion
4555,289,2024-12-30,10293.08,Grocery,UPI,champion
4556,289,2024-12-28,11100.09,Sports,Wallet,champion
4557,289,2024-12-30,7819.66,Sports,UPI,champion
4558,289,2024-12-25,9385.6,Beauty,Cash,champion
4559,289,2024-12-30,7222.47,Beauty,Wallet,champion
4560,289,2024-12-30,4085.72,Sports,Cash,champion
4561,289,2024-12-28,7335.61,Clothing,UPI,champion
4562,289,2024-12-30,9686.72,Beauty,UPI,champion
4563,289,2024-12-30,8198.7,Electronics,Wallet,champion
4564,289,2024-12-29,6959.95,Grocery,UPI,champion
4565,289,2024-12-30,4168.58,Grocery,UPI,champion
4566,290,2024-10-31,193.49,Electronics,UPI,lost
4567,290,2024-07-20,113.05,Beauty,Wallet,lost
4568,290,2024-12-08,107.27,Clothing,Card,lost
4569,290,2024-08-22,251.97,Electronics,UPI,lost
4570,291,2024-12-30,8304.6,Clothing,UPI,champion
4571,291,2024-12-30,4191.41,Electronics,UPI,champion
4572,291,2024-12-27,4864.19,Clothing,Card,champion
4573,291,2024-12-30,5281.98,Electronics,Wallet,champion
4574,291,2024-12-30,4556.42,Sports,UPI,champion
4575,291,2024-12-22,9339.26,Electronics,Card,champion
4576,291,2024-12-30,7386.45,Beauty,UPI,champion
4577,291,2024-12-25,4892.91,Grocery,UPI,champion
4578,291,2024-12-29,4391.79,Clothing,Cash,champion
4579,291,2024-12-24,6191.55,Sports,UPI,champion
4580,291,2024-12-29,8132.65,Sports,UPI,champion
4581,291,2024-12-30,4091.76,Clothing,Card,champion
4582,291,2024-12-29,7749.46,Sports,Cash,champion
4583,291,2024-12-29,9351.43,Electronics,Card,champion
4584,291,2024-12-27,7743.8,Clothing,UPI,champion
4585,291,2024-12-30,9770.91,Electronics,UPI,champion
4586,291,2024-12-30,7961.07,Electronics,Cash,champion
4587,291,2024-12-28,10186.78,Grocery,Cash,champion
4588,291,2024-12-30,4230.25,Beauty,UPI,champion
4589,291,2024-12-30,6638.99,Clothing,Card,champion
4590,291,2024-12-24,10538.38,Clothing,Card,champion
4591,291,2024-12-30,6183.79,Beauty,UPI,champion
4592,291,2024-12-30,7406.8,Grocery,Card,champion
4593,291,2024-12-23,7017.88,Electronics,Cash,champion
4594,291,2024-12-16,9975.52,Sports,Card,champion
4595,291,2024-12-28,7193.66,Clothing,UPI,champion
4596,291,2024-12-30,9161.61,Clothing,UPI,champion
4597,291,2024-12-30,4103.34,Sports,Card,champion
4598,291,2024-12-29,4349.56,Electronics,UPI,champion
4599,291,2024-12-29,8064.73,Beauty,Wallet,champion
4600,291,2024-12-30,8610.85,Grocery,UPI,champion
4601,291,2024-12-30,9122.81,Clothing,Wallet,champion
4602,291,2024-12-30,4325.98,Clothing,UPI,champion
4603,291,2024-12-30,4639.76,Clothing,UPI,champion
4604,291,2024-12-28,7028.12,Electronics,Card,champion
4605,291,2024-12-28,4531.79,Beauty,Card,champion
4606,291,2024-12-29,10206.01,Clothing,Card,champion
4607,291,2024-12-29,6278.58,Clothing,Cash,champion
4608,291,2024-12-30,7750.09,Sports,UPI,champion
4609,291,2024-12-30,6142.81,Clothing,Card,champion
4610,291,2024-12-30,7268.47,Clothing,Wallet,champion
4611,292,2024-12-02,1631.98,Clothing,UPI,at_risk
4612,292,2024-10-17,1567.6,Grocery,Cash,at_risk
4613,292,2024-11-03,1388.74,Sports,Wallet,at_risk
4614,292,2024-12-22,1541.01,Electronics,Card,at_risk
4615,292,2024-12-01,1378.0,Sports,Cash,at_risk
4616,292,2024-12-30,649.6,Electronics,Wallet,at_risk
4617,293,2024-12-11,1508.5,Clothing,UPI,loyal
4618,293,2024-12-21,1433.94,Beauty,Card,loyal
4619,293,2024-12-19,1339.29,Electronics,Card,loyal
4620,293,2024-12-09,1255.66,Beauty,Wallet,loyal
4621,293,2024-12-16,3415.22,Sports,Card,loyal
4622,293,2024-12-05,2531.88,Electronics,Wallet,loyal
4623,293,2024-11-09,3343.97,Electronics,Card,loyal
4624,293,2024-12-04,1367.21,Grocery,Wallet,loyal
4625,293,2024-12-18,3516.02,Beauty,UPI,loyal
4626,293,2024-12-27,2777.51,Electronics,UPI,loyal
4627,294,2024-12-18,416.73,Sports,Card,loyal
4628,294,2024-11-08,1152.67,Sports,Card,loyal
4629,294,2024-12-22,914.35,Clothing,Card,loyal
4630,294,2024-11-18,1029.91,Clothing,UPI,loyal
4631,294,2024-12-13,900.09,Beauty,UPI,loyal
4632,294,2024-12-12,895.16,Grocery,UPI,loyal
4633,294,2024-12-20,1223.9,Electronics,Wallet,loyal
4634,294,2024-12-15,849.72,Sports,UPI,loyal
4635,294,2024-12-22,517.31,Beauty,Cash,loyal
4636,294,2024-12-18,756.79,Grocery,Card,loyal
4637,294,2024-12-16,944.32,Clothing,Wallet,loyal
4638,294,2024-12-12,447.2,Beauty,Cash,loyal
4639,294,2024-12-11,778.1,Electronics,Card,loyal
4640,294,2024-10-17,1174.61,Sports,UPI,loyal
4641,294,2024-12-30,456.95,Electronics,UPI,loyal
4642,294,2024-12-17,658.67,Grocery,Card,loyal
4643,294,2024-12-06,1026.99,Sports,UPI,loyal
4644,294,2024-12-12,1071.57,Sports,UPI,loyal
4645,294,2024-12-27,1084.78,Electronics,UPI,loyal
4646,294,2024-12-26,517.98,Beauty,Card,loyal
4647,295,2024-05-17,565.79,Electronics,UPI,at_risk
4648,295,2024-11-05,1537.27,Electronics,Wallet,at_risk
4649,295,2024-09-15,1010.24,Electronics,Card,at_risk
4650,295,2024-11-02,689.55,Beauty,Wallet,at_risk
4651,295,2024-12-16,1119.87,Grocery,UPI,at_risk
4652,295,2024-11-10,1597.63,Clothing,Card,at_risk
4653,295,2024-11-05,1138.47,Grocery,UPI,at_risk
4654,295,2024-11-27,581.06,Beauty,UPI,at_risk
4655,295,2024-10-29,1216.88,Clothing,Card,at_risk
4656,295,2024-09-10,992.02,Sports,UPI,at_risk
4657,295,2024-07-09,882.89,Grocery,Card,at_risk
4658,296,2024-12-30,4620.26,Beauty,Wallet,champion
4659,296,2024-12-30,6460.48,Beauty,UPI,champion
4660,296,2024-12-27,3324.62,Clothing,Wallet,champion
4661,296,2024-12-30,3715.53,Electronics,Cash,champion
4662,296,2024-12-28,7526.12,Grocery,Cash,champion
4663,296,2024-12-28,7502.18,Sports,Card,champion
4664,296,2024-12-25,2901.12,Grocery,UPI,champion
4665,296,2024-12-26,7260.05,Clothing,Card,champion
4666,296,2024-12-28,6265.1,Clothing,UPI,champion
4667,296,2024-12-30,6209.11,Sports,Card,champion
4668,296,2024-12-30,3683.15,Beauty,UPI,champion
4669,296,2024-12-30,5917.02,Beauty,UPI,champion
4670,296,2024-12-28,5849.53,Sports,Card,champion
4671,296,2024-12-27,5934.02,Electronics,Wallet,champion
4672,296,2024-12-30,5339.65,Beauty,UPI,champion
4673,296,2024-12-30,3677.69,Grocery,Wallet,champion
4674,296,2024-12-30,4796.18,Beauty,Wallet,champion
4675,296,2024-12-30,8204.49,Sports,Card,champion
4676,296,2024-12-28,6269.13,Electronics,UPI,champion
4677,296,2024-12-30,4400.77,Sports,Card,champion
4678,296,2024-12-30,6401.32,Grocery,Card,champion
4679,296,2024-12-30,5673.46,Clothing,Wallet,champion
4680,296,2024-12-30,8390.81,Sports,UPI,champion
4681,296,2024-12-29,6771.18,Clothing,UPI,champion
4682,296,2024-12-30,2851.76,Beauty,UPI,champion
4683,296,2024-12-30,8464.28,Beauty,Card,champion
4684,296,2024-12-30,7383.75,Sports,Wallet,champion
4685,296,2024-12-28,7631.51,Beauty,UPI,champion
4686,296,2024-12-30,3736.28,Grocery,Wallet,champion
4687,296,2024-12-30,7229.91,Beauty,Cash,champion
4688,296,2024-12-30,7072.36,Clothing,Card,champion
4689,296,2024-12-29,6617.85,Clothing,UPI,champion
4690,296,2024-12-30,7677.78,Beauty,Card,champion
4691,296,2024-12-25,7495.3,Beauty,Cash,champion
4692,296,2024-12-30,6986.38,Sports,UPI,champion
4693,296,2024-12-30,8307.6,Beauty,Wallet,champion
4694,297,2024-11-20,1181.31,Clothing,Card,loyal
4695,297,2024-12-24,1169.68,Beauty,UPI,loyal
4696,297,2024-12-30,1188.39,Grocery,Card,loyal
4697,297,2024-12-07,1679.52,Grocery,UPI,loyal
4698,297,2024-12-15,1469.75,Grocery,Wallet,loyal
4699,297,2024-12-30,1837.56,Clothing,Wallet,loyal
4700,297,2024-12-29,1290.48,Beauty,Card,loyal
4701,297,2024-11-26,1450.71,Clothing,UPI,loyal
4702,297,2024-12-24,704.17,Grocery,Wallet,loyal
4703,297,2024-12-14,753.1,Electronics,UPI,loyal
4704,297,2024-12-22,1045.91,Electronics,Cash,loyal
4705,297,2024-12-25,1745.53,Electronics,Wallet,loyal
4706,297,2024-11-30,969.51,Clothing,Card,loyal
4707,297,2024-11-30,1635.47,Electronics,Card,loyal
4708,297,2024-12-02,1305.75,Beauty,UPI,loyal
4709,297,2024-12-14,1486.67,Electronics,UPI,loyal
4710,297,2024-11-24,1329.15,Electronics,Wallet,loyal
4711,297,2024-12-03,1110.02,Electronics,UPI,loyal
4712,298,2024-12-15,523.07,Grocery,UPI,loyal
4713,298,2024-12-14,491.85,Clothing,UPI,loyal
4714,298,2024-12-30,630.17,Grocery,Card,loyal
4715,298,2024-11-03,686.81,Electronics,UPI,loyal
4716,298,2024-12-15,377.49,Clothing,UPI,loyal
4717,298,2024-12-29,867.86,Beauty,Card,loyal
4718,298,2024-12-20,421.75,Beauty,UPI,loyal
4719,298,2024-12-30,642.8,Electronics,UPI,loyal
4720,298,2024-12-26,770.37,Beauty,UPI,loyal
4721,298,2024-12-12,648.25,Grocery,Card,loyal
4722,298,2024-12-27,503.31,Electronics,Card,loyal
4723,298,2024-12-30,810.81,Grocery,UPI,loyal
4724,298,2024-11-06,804.5,Grocery,UPI,loyal
4725,298,2024-12-22,438.75,Electronics,Cash,loyal
4726,298,2024-12-03,1120.16,Sports,UPI,loyal
4727,298,2024-12-24,936.2,Sports,UPI,loyal
4728,299,2023-07-18,346.01,Beauty,UPI,lost
4729,299,2024-11-29,412.28,Sports,UPI,lost
4730,299,2024-12-08,577.13,Beauty,UPI,lost
4731,299,2024-12-30,513.67,Clothing,Wallet,lost
4732,300,2024-12-28,11043.8,Grocery,Card,champion
4733,300,2024-12-25,6362.07,Grocery,Card,champion
4734,300,2024-12-29,5036.86,Grocery,UPI,champion
4735,300,2024-12-27,5806.14,Beauty,Wallet,champion
4736,300,2024-12-28,10187.0,Grocery,Card,champion
4737,300,2024-12-22,11162.93,Clothing,Card,champion
4738,300,2024-12-24,10724.15,Electronics,UPI,champion
4739,300,2024-12-30,7140.48,Electronics,Card,champion
4740,300,2024-12-30,6169.38,Sports,Card,champion
4741,300,2024-12-30,6455.25,Grocery,Wallet,champion
4742,300,2024-12-29,6945.34,Grocery,UPI,champion
4743,300,2024-12-30,4558.48,Beauty,UPI,champion
4744,300,2024-12-29,6758.74,Electronics,Cash,champion
4745,300,2024-12-30,5653.53,Clothing,UPI,champion
4746,300,2024-12-30,7499.89,Clothing,Card,champion
4747,300,2024-12-24,9733.28,Electronics,Card,champion
4748,300,2024-12-29,8470.07,Clothing,UPI,champion
4749,300,2024-12-30,5571.27,Sports,UPI,champion
4750,300,2024-12-30,10749.72,Beauty,UPI,champion
4751,300,2024-12-30,4137.28,Beauty,Wallet,champion
4752,300,2024-12-29,4693.6,Sports,Wallet,champion
4753,300,2024-12-27,5069.02,Sports,UPI,champion
4754,300,2024-12-30,4207.54,Clothing,Card,champion
4755,300,2024-12-29,6712.37,Grocery,Card,champion
4756,300,2024-12-26,5885.37,Beauty,Cash,champion
4757,300,2024-12-22,4575.93,Electronics,Card,champion
4758,300,2024-12-29,5688.02,Grocery,Card,champion
4759,300,2024-12-30,3769.05,Electronics,Wallet,champion
4760,300,2024-12-30,4141.54,Clothing,UPI,champion
4761,300,2024-12-27,3766.74,Sports,Cash,champion
4762,300,2024-12-29,4571.88,Sports,UPI,champion
4763,300,2024-12-11,5903.03,Electronics,UPI,champion
4764,300,2024-12-30,10942.87,Sports,UPI,champion
4765,300,2024-12-28,10325.1,Clothing,UPI,champion
4766,300,2024-12-30,5565.78,Sports,UPI,champion
4767,300,2024-12-29,7580.21,Sports,UPI,champion
4768,300,2024-12-29,3778.43,Electronics,Card,champion
4769,301,2024-12-27,1492.62,Beauty,UPI,loyal
4770,301,2024-12-17,1990.11,Grocery,Wallet,loyal
4771,301,2024-12-19,1889.4,Clothing,UPI,loyal
4772,301,2024-12-29,2338.41,Beauty,Wallet,loyal
4773,301,2024-12-29,1508.1,Clothing,Card,loyal
4774,301,2024-12-27,1222.04,Grocery,UPI,loyal
4775,301,2024-12-29,1259.65,Electronics,Cash,loyal
4776,301,2024-12-25,2072.01,Grocery,UPI,loyal
4777,301,2024-12-30,2108.91,Beauty,Wallet,loyal
4778,301,2024-12-20,2362.26,Beauty,UPI,loyal
4779,301,2024-11-28,2158.98,Sports,Wallet,loyal
4780,301,2024-12-23,938.83,Beauty,Cash,loyal
4781,301,2024-12-28,2153.74,Clothing,Wallet,loyal
4782,301,2024-12-09,1464.82,Beauty,Card,loyal
4783,301,2024-12-10,2434.01,Clothing,Cash,loyal
4784,301,2024-12-24,2388.52,Clothing,Card,loyal
4785,301,2024-12-29,990.01,Clothing,Wallet,loyal
4786,301,2024-12-01,1577.83,Grocery,UPI,loyal
4787,302,2024-12-18,900.07,Sports,Card,loyal
4788,302,2024-12-24,1502.28,Grocery,UPI,loyal
4789,302,2024-12-26,1323.08,Beauty,Card,loyal
4790,302,2024-12-16,636.6,Electronics,Wallet,loyal
4791,302,2024-12-21,750.68,Electronics,UPI,loyal
4792,302,2024-12-29,1734.29,Beauty,Card,loyal
4793,302,2024-12-20,1314.74,Grocery,UPI,loyal
4794,302,2024-12-23,1003.97,Electronics,UPI,loyal
4795,302,2024-12-26,1058.24,Clothing,Card,loyal
4796,302,2024-12-27,907.09,Beauty,UPI,loyal
4797,302,2024-12-11,1524.13,Clothing,UPI,loyal
4798,302,2024-12-01,1208.75,Grocery,Wallet,loyal
4799,302,2024-12-02,994.31,Clothing,UPI,loyal
4800,302,2024-12-16,642.12,Grocery,UPI,loyal
4801,302,2024-12-30,1037.44,Electronics,Wallet,loyal
4802,303,2024-10-26,787.46,Grocery,Cash,at_risk
4803,303,2024-12-12,1489.75,Sports,Wallet,at_risk
4804,303,2024-12-28,1450.83,Electronics,UPI,at_risk
4805,303,2024-12-20,1030.75,Electronics,UPI,at_risk
4806,303,2024-12-29,754.56,Grocery,Wallet,at_risk
4807,303,2024-12-18,614.52,Beauty,UPI,at_risk
4808,303,2024-12-25,977.25,Grocery,Card,at_risk
4809,303,2024-12-19,1023.84,Clothing,UPI,at_risk
4810,304,2024-12-25,3738.29,Clothing,Card,champion
4811,304,2024-12-26,6142.85,Beauty,Card,champion
4812,304,2024-12-30,5610.64,Grocery,Cash,champion
4813,304,2024-12-29,3004.96,Electronics,Wallet,champion
4814,304,2024-12-30,5540.49,Grocery,Card,champion
4815,304,2024-12-30,4477.15,Electronics,Card,champion
4816,304,2024-12-28,6329.93,Electronics,UPI,champion
4817,304,2024-12-30,6104.22,Grocery,Cash,champion
4818,304,2024-12-30,6296.07,Sports,Cash,champion
4819,304,2024-12-29,6228.07,Beauty,Cash,champion
4820,304,2024-12-29,5492.89,Sports,Card,champion
4821,304,2024-12-27,6559.22,Clothing,UPI,champion
4822,304,2024-12-28,6036.94,Sports,UPI,champion
4823,304,2024-12-30,5155.13,Clothing,UPI,champion
4824,304,2024-12-30,6503.22,Electronics,UPI,champion
4825,304,2024-12-29,3221.7,Electronics,Wallet,champion
4826,304,2024-12-30,2888.67,Clothing,UPI,champion
4827,304,2024-12-28,3340.62,Grocery,UPI,champion
4828,304,2024-12-25,6540.42,Beauty,UPI,champion
4829,304,2024-12-29,2534.97,Clothing,Card,champion
4830,305,2024-12-01,351.47,Beauty,UPI,at_risk
4831,305,2024-11-14,293.94,Grocery,Wallet,at_risk
4832,305,2024-12-21,241.73,Electronics,UPI,at_risk
4833,305,2024-10-12,245.47,Sports,UPI,at_risk
4834,305,2024-11-13,307.8,Sports,UPI,at_risk
4835,305,2024-11-24,243.57,Electronics,Card,at_risk
4836,305,2024-10-15,193.06,Electronics,Wallet,at_risk
4837,305,2024-05-31,172.16,Electronics,Card,at_risk
4838,305,2024-09-15,168.28,Electronics,UPI,at_risk
4839,305,2024-12-22,246.69,Sports,Wallet,at_risk
4840,305,2024-07-03,307.21,Grocery,Wallet,at_risk
4841,306,2024-12-27,3246.89,Beauty,UPI,champion
4842,306,2024-12-27,7085.24,Electronics,UPI,champion
4843,306,2024-12-28,8799.2,Grocery,Card,champion
4844,306,2024-12-29,5969.93,Grocery,Card,champion
4845,306,2024-12-27,8070.87,Sports,Card,champion
4846,306,2024-12-27,7991.89,Electronics,Card,champion
4847,306,2024-12-28,4347.36,Grocery,UPI,champion
4848,306,2024-12-30,6857.47,Beauty,UPI,champion
4849,306,2024-12-23,5393.19,Beauty,UPI,champion
4850,306,2024-12-30,3906.17,Grocery,Card,champion
4851,306,2024-12-30,2951.9,Beauty,Card,champion
4852,306,2024-12-30,8681.73,Grocery,UPI,champion
4853,306,2024-12-24,4205.63,Grocery,Card,champion
4854,306,2024-12-30,5270.95,Grocery,UPI,champion
4855,306,2024-12-30,6034.32,Beauty,UPI,champion
4856,306,2024-12-30,3242.61,Electronics,Wallet,champion
4857,306,2024-12-28,8328.39,Sports,UPI,champion
4858,306,2024-12-30,3765.6,Grocery,Card,champion
4859,306,2024-12-28,3298.74,Clothing,Card,champion
4860,306,2024-12-30,7259.9,Grocery,Card,champion
4861,307,2024-08-01,295.51,Sports,UPI,lost
4862,307,2024-04-17,462.22,Sports,UPI,lost
4863,307,2024-11-02,568.5,Beauty,Cash,lost
4864,308,2024-08-09,573.09,Electronics,Cash,lost
4865,308,2024-10-28,486.69,Beauty,Cash,lost
4866,308,2024-11-24,194.39,Grocery,UPI,lost
4867,308,2024-10-23,360.92,Electronics,UPI,lost
4868,309,2024-12-18,736.8,Electronics,UPI,loyal
4869,309,2024-12-25,1094.7,Beauty,Card,loyal
4870,309,2024-11-16,994.47,Beauty,UPI,loyal
4871,309,2024-11-25,897.11,Clothing,Card,loyal
4872,309,2024-12-22,1268.54,Clothing,Card,loyal
4873,309,2024-11-28,803.48,Beauty,Cash,loyal
4874,309,2024-12-23,954.48,Grocery,UPI,loyal
4875,309,2024-11-21,866.54,Electronics,Card,loyal
4876,309,2024-12-30,506.43,Sports,Card,loyal
4877,309,2024-12-22,1244.21,Clothing,Wallet,loyal
4878,309,2024-12-30,896.65,Sports,Wallet,loyal
4879,309,2024-12-27,1164.02,Beauty,UPI,loyal
4880,309,2024-12-13,789.7,Grocery,Card,loyal
4881,309,2024-12-25,850.24,Sports,UPI,loyal
4882,309,2024-12-14,485.93,Sports,UPI,loyal
4883,310,2024-11-26,272.77,Sports,UPI,at_risk
4884,310,2024-11-09,345.1,Clothing,Card,at_risk
4885,310,2024-12-02,231.38,Clothing,UPI,at_risk
4886,310,2024-11-07,225.12,Electronics,Card,at_risk
4887,310,2024-11-09,179.34,Electronics,Wallet,at_risk
4888,310,2024-11-07,187.72,Grocery,UPI,at_risk
4889,310,2024-12-14,295.88,Electronics,Wallet,at_risk
4890,310,2024-12-16,361.63,Beauty,Wallet,at_risk
4891,310,2024-11-20,142.15,Clothing,Card,at_risk
4892,310,2024-11-16,292.01,Sports,UPI,at_risk
4893,310,2024-07-24,162.01,Grocery,Card,at_risk
4894,311,2024-12-28,2929.56,Clothing,UPI,champion
4895,311,2024-12-28,7382.97,Clothing,Card,champion
4896,311,2024-12-25,7068.77,Beauty,Wallet,champion
4897,311,2024-12-30,6636.21,Sports,Card,champion
4898,311,2024-12-24,3190.15,Electronics,Card,champion
4899,311,2024-12-29,4613.26,Clothing,Card,champion
4900,311,2024-12-30,5318.78,Grocery,UPI,champion
4901,311,2024-12-30,7157.77,Sports,Card,champion
4902,311,2024-12-30,3373.19,Clothing,UPI,champion
4903,311,2024-12-30,7357.96,Grocery,UPI,champion
4904,311,2024-12-21,3800.85,Electronics,UPI,champion
4905,311,2024-12-30,5804.98,Clothing,Cash,champion
4906,311,2024-12-28,4178.6,Sports,Wallet,champion
4907,311,2024-12-28,3098.82,Clothing,UPI,champion
